,Open,High,Low,Close,Volume
2014-08-28,907.0613,914.3088,906.6056,910.9358,398438.0
2014-08-27,910.5255,913.4427,900.68,906.4688,398046.0
2014-08-26,907.9729,909.067,897.2615,906.1953,898540.0
2014-08-25,911.6194,919.4594,906.1498,908.2921,358445.0
2014-08-22,910.3887,917.8184,907.426,909.7962,291653.0
2014-08-21,911.6194,915.038,903.4149,906.9246,505620.0
2014-08-20,921.9663,928.3932,907.1981,909.9785,968558.0
2014-08-19,926.57,932.8146,917.317,919.5506,371221.0
2014-08-18,911.6194,925.2937,909.8874,923.6984,367201.0
2014-08-14,904.6456,915.5394,904.3265,913.3515,454999.0
2014-08-13,896.988,908.4287,894.162,902.5033,711036.0
2014-08-12,896.1219,898.8568,889.9229,897.4893,323287.0
2014-08-11,897.0335,900.1786,892.0652,893.9796,605187.0
2014-08-08,893.934,896.7601,887.0969,893.7517,759865.0
2014-08-07,901.5916,908.4287,897.0335,901.9107,692863.0
2014-08-06,898.1274,909.6594,893.3871,900.4522,568182.0
2014-08-05,898.8568,899.9507,885.7295,896.6689,686241.0
2014-08-04,894.8456,901.9562,890.5155,898.1274,457064.0
2014-08-01,910.1609,910.9813,890.6522,891.974,831712.0
2014-07-31,919.824,929.2137,913.9897,917.0892,466251.0
2014-07-30,917.2715,921.6472,905.2381,916.6334,526830.0
2014-07-28,933.316,933.316,913.6705,916.4511,509592.0
2014-07-25,948.0842,949.7707,918.9124,931.4472,630443.0
2014-07-24,938.968,950.3633,933.4983,948.768,616275.0
2014-07-23,943.8452,947.3093,930.0797,941.7485,650976.0
2014-07-22,915.9953,942.6145,912.5766,939.6973,1244903.0
2014-07-21,911.6194,918.6845,907.0613,909.2036,862613.0
2014-07-18,895.2103,897.0335,884.4531,890.3787,484543.0
2014-07-17,901.5916,909.3404,893.5694,895.5294,465237.0
2014-07-16,889.1936,903.8707,888.829,901.6372,586850.0
2014-07-15,882.083,893.2959,877.8895,886.2764,632837.0
2014-07-14,884.2708,889.4671,874.243,876.8412,657720.0
2014-07-11,909.4316,912.9413,878.6644,881.5361,1226017.0
2014-07-10,911.6194,930.5355,895.2103,909.9785,1150162.0
2014-07-09,911.1636,920.1887,905.2837,911.665,754553.0
2014-07-08,936.2331,943.0247,903.4149,907.1981,1174842.0
2014-07-07,943.435,945.3493,930.3532,935.6862,619185.0
2014-07-04,919.6417,945.167,915.4027,940.7457,789581.0
2014-07-03,928.9402,932.5866,890.6522,918.0919,231577.0
2014-07-02,928.0286,935.6862,922.4677,928.2109,757698.0
2014-07-01,926.2054,930.7635,917.1803,918.9124,655020.0
2014-06-30,923.6528,929.3048,911.7106,925.0202,988827.0
2014-06-27,921.3738,932.5866,918.5933,923.516,526870.0
2014-06-26,935.3215,936.0508,919.0035,922.5133,1234141.0
2014-06-25,965.0404,966.3166,955.9241,957.9297,459562.0
2014-06-24,953.554,968.778,953.554,965.9976,628494.0
2014-06-23,939.1048,952.7334,933.863,946.8992,853269.0
2014-06-20,953.554,956.927,943.7085,946.1243,644953.0
2014-06-19,976.5724,980.9026,940.6545,949.3605,1413371.0
2014-06-18,998.2233,1004.5591,967.7296,972.5156,1478850.0
2014-06-17,966.0431,997.9042,964.4934,993.574,718244.0
2014-06-16,986.4634,989.1071,965.405,970.4189,622940.0
2014-06-13,1004.1488,1009.1171,977.6207,986.3267,616758.0
2014-06-12,1002.4168,1014.5869,990.0643,997.8586,581457.0
2014-06-11,1017.0026,1020.1022,996.628,1004.1944,710655.0
2014-06-10,1027.0761,1028.4435,1003.693,1019.0538,614870.0
2014-06-09,1029.3551,1032.0443,1014.7236,1023.384,759170.0
2014-06-06,1011.8976,1032.6825,1007.3395,1020.8771,1501483.0
2014-06-05,985.3238,997.9499,970.0998,991.4773,828340.0
2014-06-04,999.1349,1004.1488,980.7201,982.6346,556924.0
2014-06-03,990.0187,1004.5134,982.4066,997.9954,489549.0
2014-06-02,978.3044,991.7508,971.3761,986.6913,394192.0
2014-05-30,987.4206,993.3005,968.1399,971.0114,446876.0
2014-05-29,993.802,997.2205,974.6579,978.2132,425034.0
2014-05-28,995.8531,1008.2512,989.0615,992.3433,458766.0
2014-05-27,1007.3395,1008.2512,980.9481,991.614,574334.0
2014-05-26,1034.688,1039.2462,980.9481,1003.693,848524.0
2014-05-23,1010.9859,1031.0416,1004.6046,1028.17,747470.0
2014-05-22,989.9275,1015.0883,989.1071,1003.9665,801614.0
2014-05-21,984.549,1005.1972,979.0793,982.8169,846461.0
2014-05-20,1025.5719,1030.13,979.9909,983.1815,1106397.0
2014-05-19,990.0187,1025.0249,990.0187,1021.2417,1109682.0
2014-05-16,985.5973,1041.5252,969.0515,985.0048,4165158.0
2014-05-15,952.6423,965.2682,948.0842,960.1176,983828.0
2014-05-14,968.778,972.6979,949.4972,953.1437,940301.0
2014-05-13,945.4405,971.6952,941.5662,967.5473,2029757.0
2014-05-12,909.2948,955.3772,907.0613,938.0109,2025935.0
2014-05-09,873.2403,910.7078,872.1463,909.2036,1326478.0
2014-05-08,877.1147,884.2253,866.9045,874.8356,901893.0
2014-05-07,876.9779,885.1825,872.4198,875.8383,851676.0
2014-05-06,864.2152,881.5361,864.2152,878.1174,1364948.0
2014-05-05,847.8061,873.0124,843.248,861.6627,773758.0
2014-05-02,857.8339,863.5771,843.7037,846.2563,358457.0
2014-04-30,861.4804,875.1547,847.8061,852.6377,519535.0
2014-04-29,864.2152,867.6793,855.4181,857.1957,435099.0
2014-04-28,864.124,870.9612,858.8822,861.7994,255115.0
2014-04-25,881.7639,882.4476,861.4804,863.6682,481999.0
2014-04-23,884.2708,890.561,879.7128,881.3993,605621.0
2014-04-22,875.1547,901.5004,872.3287,882.7667,1288669.0
2014-04-21,882.5843,884.2708,871.5082,874.6533,1008480.0
2014-04-17,861.4804,877.7072,860.9334,874.0152,714873.0
2014-04-16,857.1046,874.243,855.2814,857.8795,455364.0
2014-04-15,869.457,869.457,854.1418,864.6711,1961588.0
2014-04-11,881.3536,884.8178,866.312,868.6366,535486.0
2014-04-10,876.2486,886.9145,876.2486,883.1769,1241028.0
2014-04-09,854.005,879.576,854.005,876.1575,534335.0
2014-04-07,860.5687,870.5054,852.273,860.6143,213371.0
2014-04-04,866.1753,868.4087,858.8367,860.751,487818.0
2014-04-03,871.1435,877.1602,857.606,867.8161,494879.0
2014-04-02,861.4804,874.9724,855.6004,872.3742,1008619.0
2014-04-01,852.4097,860.8878,847.8973,857.9706,1004765.0
2014-03-31,836.183,856.2841,833.3113,847.3503,822804.0
2014-03-28,820.0929,838.0518,820.0929,833.3569,977694.0
2014-03-27,815.8994,824.5142,813.8482,822.4175,2164808.0
2014-03-26,803.866,822.8733,803.866,811.5236,743272.0
2014-03-25,801.3135,804.9144,795.4791,800.9944,1131492.0
2014-03-24,813.1646,827.7505,813.1646,824.651,712486.0
2014-03-21,826.1551,832.9467,804.5498,807.4669,676743.0
2014-03-20,822.8277,826.5653,818.6342,825.6537,558499.0
2014-03-19,819.5458,829.4825,816.4008,822.4175,571717.0
2014-03-18,811.3413,828.4797,810.2474,816.2185,1012853.0
2014-03-14,794.9321,811.2501,792.881,807.786,484638.0
2014-03-13,796.8009,815.717,796.6643,801.4046,1134807.0
2014-03-12,795.9805,804.3674,790.4652,794.1572,399403.0
2014-03-11,806.5098,809.4269,795.4791,797.6214,533642.0
2014-03-10,788.2773,822.6454,786.7276,807.5125,1866141.0
2014-03-07,752.0861,796.5731,752.0861,792.1973,1599542.0
2014-03-06,737.8192,751.5391,737.8192,749.3512,516872.0
2014-03-05,743.7903,745.5679,733.8536,735.5857,390562.0
2014-03-04,732.942,744.3829,732.0304,742.6052,579819.0
2014-03-03,729.2956,734.7653,727.4724,732.4862,495127.0
2014-02-28,740.1894,742.0583,723.8258,728.6118,664336.0
2014-02-26,740.9187,744.3372,736.8164,738.9131,339276.0
2014-02-25,742.5596,744.1094,736.4062,738.7764,325030.0
2014-02-24,738.4118,742.514,734.5374,740.5996,358073.0
2014-02-21,736.5885,743.8359,734.9476,739.5968,325111.0
2014-02-20,739.3234,741.8303,732.3951,734.1727,376539.0
2014-02-19,741.6936,747.4824,738.8676,740.7364,274233.0
2014-02-18,738.1383,745.6136,737.5001,740.9187,893835.0
2014-02-17,748.3484,749.4879,736.2239,739.7336,351770.0
2014-02-14,738.7308,750.1716,737.5001,748.8954,345579.0
2014-02-13,745.7047,746.3885,734.5374,736.0872,320610.0
2014-02-12,735.6769,749.2144,735.6769,745.2033,505210.0
2014-02-11,750.8554,751.4023,732.0304,734.3095,587692.0
2014-02-10,743.8814,752.633,740.1438,748.9866,371237.0
2014-02-07,751.7214,751.7214,739.688,742.3317,463650.0
2014-02-06,747.6647,751.1744,737.5001,743.7447,487281.0
2014-02-05,750.2628,750.2628,736.5885,744.0182,588952.0
2014-02-04,742.9698,753.2256,741.3745,749.3512,426321.0
2014-02-03,755.7325,756.0972,747.5279,748.7131,267970.0
2014-01-31,755.7325,760.1083,754.0004,757.419,369652.0
2014-01-30,758.3763,760.4729,750.2628,752.7242,473301.0
2014-01-29,775.7882,776.6998,761.2934,762.7975,360845.0
2014-01-28,771.23,779.4347,769.5892,771.0477,334182.0
2014-01-27,780.9844,784.4941,765.8515,768.3128,475290.0
2014-01-24,786.9099,797.2112,786.135,790.3741,454189.0
2014-01-23,784.9043,794.0205,784.9043,789.508,345636.0
2014-01-22,786.363,798.3051,783.0811,795.1145,437447.0
2014-01-21,796.0717,797.4847,786.5908,787.6848,425699.0
2014-01-20,806.373,810.2929,789.6448,792.6532,784951.0
2014-01-17,810.4297,817.5403,802.9088,806.373,607700.0
2014-01-16,811.0678,813.119,804.0484,806.9199,361831.0
2014-01-15,802.2251,815.8082,802.2251,807.1479,556318.0
2014-01-14,799.8093,806.6009,795.6614,803.2279,459148.0
2014-01-13,788.6419,803.6381,788.6419,801.3135,642135.0
2014-01-10,773.4635,797.3935,773.4635,781.1667,866863.0
2014-01-09,774.8765,777.7025,770.2729,775.3779,462580.0
2014-01-08,770.6831,780.802,769.9538,773.2812,437554.0
2014-01-07,779.8905,783.7648,765.9427,767.7203,606329.0
2014-01-06,787.6392,787.6392,776.1072,779.3435,479276.0
2014-01-03,793.2913,796.254,780.7109,788.5508,565450.0
2014-01-02,811.3413,816.6287,794.0205,797.9861,385583.0
2014-01-01,817.4947,818.6342,808.7887,810.1562,261004.0
2013-12-31,807.786,818.6342,807.786,815.717,389364.0
2013-12-30,804.0484,810.7943,798.5786,807.1479,501855.0
2013-12-27,809.518,814.1217,799.8549,801.04,400834.0
2013-12-26,815.8994,818.0873,804.0484,809.2445,466534.0
2013-12-24,816.0362,824.5598,815.7627,816.9478,408709.0
2013-12-23,817.8593,828.0695,811.7971,816.264,951301.0
2013-12-20,796.7554,817.4492,786.0895,814.6687,1313911.0
2013-12-19,787.0466,788.2773,770.4096,779.0244,756913.0
2013-12-18,764.8487,785.6792,764.8487,782.762,485527.0
2013-12-17,773.3268,777.3379,762.3417,764.8031,340191.0
2013-12-16,784.175,785.3601,767.8115,769.7715,923485.0
2013-12-13,790.7387,791.1033,782.5342,787.0466,320913.0
2013-12-12,801.0856,802.1795,792.0149,793.4736,375154.0
2013-12-11,804.96,805.5525,795.1145,803.1368,374989.0
2013-12-10,801.9516,809.518,801.3135,805.4614,479464.0
2013-12-09,803.1368,809.518,799.08,800.8577,678958.0
2013-12-06,792.6987,797.1201,785.816,790.6019,345299.0
2013-12-05,791.2857,799.4903,790.6019,792.9722,894088.0
2013-12-04,785.3601,790.6019,778.3406,780.6197,453464.0
2013-12-03,778.1128,788.9611,775.9249,785.7248,819840.0
2013-12-02,777.3835,786.5453,777.1556,779.3435,502880.0
2013-11-29,776.7453,781.2123,774.4663,777.7025,497712.0
2013-11-28,771.23,780.1639,768.7687,773.2812,501178.0
2013-11-27,771.1389,774.6486,762.1139,763.8915,620965.0
2013-11-26,776.6998,781.4858,765.7604,767.6292,670652.0
2013-11-25,772.1417,781.0755,770.1361,776.1072,452035.0
2013-11-22,775.8337,780.4829,765.8515,769.3157,562050.0
2013-11-21,784.5397,784.9043,770.5464,773.1445,522564.0
2013-11-20,795.1601,804.6865,781.4858,787.1834,615912.0
2013-11-19,797.895,806.2363,796.7554,799.2167,556502.0
2013-11-18,780.6654,798.5786,780.6654,797.0744,883779.0
2013-11-14,776.6541,787.6392,775.2411,776.4718,460519.0
2013-11-13,775.7882,785.2689,769.4068,770.6375,550525.0
2013-11-12,788.1406,794.4308,774.8765,776.9276,580003.0
2013-11-11,797.667,804.5042,784.7676,787.3657,671508.0
2013-11-08,803.1368,807.6492,795.1145,798.1228,620816.0
2013-11-07,818.3152,824.97,804.5042,807.6492,619659.0
2013-11-06,828.6621,838.5987,816.3552,819.2724,570370.0
2013-11-05,824.104,840.2396,824.104,828.7077,634450.0
2013-11-01,828.6621,843.248,823.2835,827.6137,787871.0
2013-10-31,820.6854,834.8611,817.7227,831.716,782421.0
2013-10-30,817.7227,822.7365,815.8994,818.2696,471723.0
2013-10-29,811.4325,823.9672,804.5042,817.5403,525324.0
2013-10-28,808.2874,824.651,808.2874,811.5236,778175.0
2013-10-25,807.1479,813.4381,801.4503,807.558,463311.0
2013-10-24,816.8111,829.5281,803.1368,806.4186,716237.0
2013-10-23,824.104,829.0723,810.0194,816.6743,539405.0
2013-10-22,827.2035,830.4854,818.4519,823.7394,712341.0
2013-10-21,825.0156,834.1318,817.4947,832.6276,953776.0
2013-10-18,804.0484,827.7048,802.9088,825.3347,1651451.0
2013-10-17,791.2857,809.2445,788.7787,801.587,973609.0
2013-10-15,817.0389,819.5458,787.3657,790.1006,1475609.0
2013-10-14,787.6392,797.5759,786.8188,793.3368,827639.0
2013-10-11,790.3741,791.2857,779.5258,786.7276,835001.0
2013-10-10,781.7136,786.2718,773.2812,783.8104,706393.0
2013-10-09,766.672,790.2829,763.9371,784.9043,630608.0
2013-10-08,774.8765,778.523,765.3501,769.27,604894.0
2013-10-07,770.8199,777.1556,762.7064,769.27,582705.0
2013-10-04,767.5835,783.309,764.1194,777.976,684145.0
2013-10-03,751.9949,772.9621,751.9949,771.3212,676265.0
2013-10-01,753.7269,756.9632,746.1605,749.6247,550820.0
2013-09-30,758.0115,769.8626,746.6619,749.6702,756798.0
2013-09-27,768.4951,778.4318,763.9371,765.9427,684652.0
2013-09-26,773.6914,774.3752,761.7493,764.4385,846733.0
2013-09-25,794.9321,796.7554,768.1305,773.6914,1146253.0
2013-09-24,793.4736,805.8715,791.3768,797.0744,520664.0
2013-09-23,794.0205,803.0456,788.095,797.3024,870100.0
2013-09-20,807.9228,821.278,793.1089,804.5953,833717.0
2013-09-19,806.7832,816.4008,802.2251,812.2985,1280664.0
2013-09-18,783.9927,796.1173,781.2578,793.5191,793015.0
2013-09-17,782.6253,787.6392,777.6114,782.2607,331396.0
2013-09-16,809.0622,809.0622,778.3863,785.4969,994646.0
2013-09-13,792.1061,805.4158,788.7787,796.0717,626865.0
2013-09-12,809.6548,820.4575,793.1089,796.7098,1110962.0
2013-09-11,811.7059,813.6204,797.667,808.8799,957386.0
2013-09-10,796.3908,813.2557,789.6448,810.1106,1273411.0
2013-09-06,792.1973,795.7982,768.3585,790.8755,1021751.0
2013-09-05,783.9927,792.1061,776.244,785.1778,1157753.0
2013-09-04,761.2022,787.3657,759.4702,774.284,1091789.0
2013-09-03,808.3329,812.025,753.6358,756.7353,1398937.0
2013-09-02,776.9733,808.0595,776.9733,805.6437,995514.0
2013-08-30,769.4068,782.4885,755.0488,776.2895,901908.0
2013-08-29,744.5652,777.4291,741.2378,770.6375,1085981.0
2013-08-28,724.7375,745.7047,697.3889,739.4602,1682657.0
2013-08-27,743.6536,751.2655,729.2956,732.7597,819981.0
2013-08-26,749.3512,756.4618,736.6797,748.394,780263.0
2013-08-23,740.235,750.9009,737.3178,746.6619,989259.0
2013-08-22,715.6213,736.862,706.6418,734.6285,1208376.0
2013-08-21,757.8292,760.0171,711.0176,714.5729,1066295.0
2013-08-20,738.8676,755.4591,734.9932,749.9438,798547.0
2013-08-19,748.4396,760.3362,735.8136,746.8443,974336.0
2013-08-16,789.4625,789.4625,745.7503,752.2228,1230818.0
2013-08-14,783.5369,790.9667,772.5975,788.6876,742513.0
2013-08-13,770.4552,783.9472,761.2022,777.0188,551321.0
2013-08-12,788.7787,794.0205,766.2162,770.5919,503896.0
2013-08-08,792.1973,795.707,781.9416,788.9611,416131.0
2013-08-07,770.3641,802.8633,758.0572,794.0205,842522.0
2013-08-06,780.4829,787.2746,756.7809,766.125,577082.0
2013-08-05,783.0811,794.841,780.3006,784.8132,428223.0
2013-08-02,782.1694,794.841,774.8765,781.6681,589103.0
2013-08-01,797.9861,804.0484,771.23,775.15,682532.0
2013-07-31,781.5769,800.2196,768.4951,794.5675,783851.0
2013-07-30,808.0139,813.1646,779.3435,782.9443,654336.0
2013-07-29,809.6092,819.5458,804.7321,807.3302,501871.0
2013-07-26,813.1646,823.6482,807.5125,811.2501,478050.0
2013-07-25,825.9272,831.4881,806.7832,812.1162,543980.0
2013-07-24,826.2463,835.955,816.492,828.2974,655113.0
2013-07-23,831.3969,842.9745,826.9756,828.7532,645022.0
2013-07-22,834.1318,834.3597,819.4547,828.2063,822186.0
2013-07-19,836.0006,845.8917,832.1262,841.5615,1664797.0
2013-07-18,838.5076,838.5987,828.7077,836.0006,1202465.0
2013-07-17,823.1923,837.5048,823.1923,834.2685,1525064.0
2013-07-16,809.518,824.3775,804.7776,821.278,981288.0
2013-07-15,807.4214,819.637,807.0567,816.5831,823793.0
2013-07-12,796.2996,815.8994,793.1089,810.9767,913418.0
2013-07-11,786.8188,796.2996,783.0811,793.4736,629153.0
2013-07-10,797.4847,801.9516,765.2134,780.6654,1202988.0
2013-07-09,792.9266,803.5926,790.8299,796.1628,934779.0
2013-07-08,794.2029,796.5731,729.2956,791.5591,542605.0
2013-07-05,788.8699,806.2363,788.8699,802.4074,1173134.0
2013-07-04,778.523,793.1089,773.0533,785.4969,982410.0
2013-07-03,785.6336,787.5937,773.5091,775.15,725662.0
2013-07-02,804.96,812.1617,791.8326,794.294,897233.0
2013-07-01,785.816,806.7376,783.8559,804.7776,1128239.0
2013-06-28,786.7276,795.8437,771.0022,785.6792,2050232.0
2013-06-27,742.9698,761.7036,742.3773,757.0544,1266284.0
2013-06-26,737.956,742.5596,730.0705,731.6202,471601.0
2013-06-25,728.384,747.3001,724.7375,732.7597,1198041.0
2013-06-24,720.8175,726.5607,710.3338,723.1877,1409266.0
2013-06-21,730.2071,738.8676,715.6213,723.7346,1236376.0
2013-06-20,748.4396,748.4396,724.5552,728.5663,1191717.0
2013-06-19,748.6674,759.1967,743.4256,757.6469,902836.0
2013-06-18,751.7214,762.9343,745.4312,750.8097,994418.0
2013-06-17,744.2461,754.5018,739.5513,752.1772,841349.0
2013-06-14,724.7375,744.7931,724.7375,742.0583,905653.0
2013-06-13,712.8864,722.4584,711.9748,719.4045,556401.0
2013-06-12,716.5329,726.6063,713.7981,721.3645,962010.0
2013-06-11,715.2566,721.091,707.8725,716.7152,656775.0
2013-06-10,719.997,724.6463,712.9775,719.678,594869.0
2013-06-07,726.5151,731.1188,712.8864,715.2566,735761.0
2013-06-06,730.2071,731.1188,718.5385,722.2761,1447101.0
2013-06-05,712.2027,732.0304,711.0632,729.797,769994.0
2013-06-04,721.638,729.7058,710.2883,711.6102,688254.0
2013-06-03,735.6769,735.6769,715.8492,718.4473,1057385.0
2013-05-31,761.2022,761.2022,731.1188,734.4007,989269.0
2013-05-30,771.6858,771.6858,757.0999,762.0227,745691.0
2013-05-29,768.4951,773.9649,759.5613,772.3696,1125416.0
2013-05-28,756.6441,772.0506,752.5419,768.6319,1308652.0
2013-05-27,732.0304,758.4674,731.3012,755.0488,1375764.0
2013-05-24,722.1393,724.7375,711.0632,718.265,487501.0
2013-05-23,742.9698,744.7931,712.5217,715.758,750700.0
2013-05-22,757.5557,760.4729,741.6025,745.4768,596307.0
2013-05-21,758.4674,765.3046,751.9949,754.2284,609168.0
2013-05-20,761.339,779.2523,755.3223,757.4646,899345.0
2013-05-17,765.7604,770.045,750.7186,760.6552,758076.0
2013-05-16,745.1578,768.8142,743.8814,765.8971,1058391.0
2013-05-15,732.4862,747.7559,731.4378,746.434,745867.0
2013-05-14,729.2956,737.4089,725.1933,727.1988,542084.0
2013-05-13,740.235,751.8126,728.0193,732.0304,768825.0
2013-05-10,741.648,747.9837,737.5001,740.3261,503643.0
2013-05-09,756.6441,758.4674,743.4256,745.7959,521330.0
2013-05-08,755.14,759.379,749.3512,755.8237,596236.0
2013-05-07,749.3512,761.7948,746.981,754.0004,717180.0
2013-05-06,731.5746,751.8126,731.5746,748.8954,820353.0
2013-05-03,732.942,743.3345,727.4724,730.3895,1105101.0
2013-05-02,718.265,735.4946,714.0259,731.8025,957082.0
2013-04-30,724.1449,726.2872,709.2399,718.4928,937719.0
2013-04-29,724.7375,728.384,719.2677,722.5496,1209491.0
2013-04-26,741.9671,751.9493,719.997,723.051,919905.0
2013-04-25,734.7653,753.7726,734.7653,746.8898,1321876.0
2013-04-23,720.4984,734.0816,716.9886,732.4862,1087848.0
2013-04-22,715.211,723.9626,709.8325,719.9515,703122.0
2013-04-18,706.0492,715.8036,704.6818,712.7041,855084.0
2013-04-17,733.9448,738.4118,702.4028,705.6846,2362166.0
2013-04-16,727.4724,737.956,716.7152,733.3978,1146667.0
2013-04-15,705.5934,728.384,704.9097,723.4156,1254118.0
2013-04-12,698.6196,711.6102,697.6168,706.7785,565880.0
2013-04-11,715.5757,716.3962,697.3889,702.9953,913757.0
2013-04-10,711.4278,715.4389,703.9069,712.0203,828907.0
2013-04-09,721.41,725.0565,704.226,707.7357,1178842.0
2013-04-08,709.878,723.37,709.2399,719.4045,512998.0
2013-04-05,699.5312,712.8864,698.4828,711.3822,664742.0
2013-04-04,704.4084,708.9664,697.3889,698.9842,820135.0
2013-04-03,728.1105,728.4751,703.9526,708.146,821199.0
2013-04-02,711.7925,726.5607,709.6502,723.7803,553588.0
2013-04-01,711.3822,720.6352,705.3656,709.3767,546909.0
2013-03-28,714.345,714.7097,697.3889,705.32,2060670.0
2013-03-26,733.5801,733.8536,712.0659,714.1627,1003590.0
2013-03-25,748.4396,750.2173,732.076,738.1383,966993.0
2013-03-22,737.4546,747.5279,732.9877,739.1411,962806.0
2013-03-21,752.4051,758.6041,733.8536,741.648,1320748.0
2013-03-20,756.6441,756.6441,741.3745,749.8526,1646008.0
2013-03-19,761.2022,765.4869,740.5084,752.1316,2313778.0
2013-03-18,760.2906,768.7231,756.6441,758.1027,1425667.0
2013-03-15,786.9554,792.1973,764.4385,769.2245,1116282.0
2013-03-14,769.4068,786.8643,761.5668,784.5853,889192.0
2013-03-13,768.9054,780.6197,765.7604,769.27,758231.0
2013-03-12,774.8765,779.3435,768.9966,772.5975,642129.0
2013-03-11,775.7882,784.6308,765.8971,769.1334,605845.0
2013-03-08,766.8999,778.0672,765.8059,775.7882,585033.0
2013-03-07,756.6441,766.5808,751.3567,761.7948,893529.0
2013-03-06,757.6469,763.8004,754.1372,761.0199,672006.0
2013-03-05,745.2489,759.926,745.2489,753.2711,678467.0
2013-03-04,737.956,745.4312,733.3978,740.7364,620707.0
2013-03-01,743.2433,745.7047,734.7653,737.956,798303.0
2013-02-28,763.9371,765.4869,734.583,742.6507,1481281.0
2013-02-27,755.4134,766.3528,753.9093,757.738,693774.0
2013-02-26,774.603,774.603,746.9354,751.1288,811019.0
2013-02-25,787.6848,789.4625,776.016,778.4774,521566.0
2013-02-22,783.0811,794.841,782.1694,786.4085,578348.0
2013-02-21,791.2857,799.5358,777.2012,781.03,995094.0
2013-02-20,780.6654,800.8577,780.6654,797.9861,998431.0
2013-02-19,775.2411,780.2551,761.2478,773.7826,553378.0
2013-02-18,770.8199,779.07,770.3184,772.4152,371457.0
2013-02-15,779.4347,781.2578,760.7464,770.1816,886452.0
2013-02-14,802.2251,804.8233,775.1044,779.5713,515691.0
2013-02-13,803.1368,809.518,796.2996,800.6297,633168.0
2013-02-12,792.562,802.0884,789.6448,798.5331,446800.0
2013-02-11,787.9127,796.6643,784.9043,791.1033,363983.0
2013-02-08,794.9321,796.6186,782.1694,787.8215,523737.0
2013-02-07,794.841,803.5926,791.6503,794.0661,448316.0
2013-02-06,801.4503,804.8688,794.1572,797.5759,420720.0
2013-02-05,805.8715,807.6948,796.7554,798.8977,542893.0
2013-02-04,815.3069,821.0045,805.5069,808.0139,656341.0
2013-02-01,812.2529,819.5458,805.5525,814.4863,608068.0
2013-01-31,820.4575,820.4575,805.4614,808.1963,516694.0
2013-01-30,808.0139,823.0556,808.0139,819.5915,1575273.0
2013-01-29,816.3552,821.7794,802.2707,804.5498,762602.0
2013-01-28,829.8928,833.9495,815.8994,818.3152,717515.0
2013-01-25,834.1318,836.502,825.9272,831.3058,528074.0
2013-01-24,843.248,846.2563,826.5198,833.5392,700210.0
2013-01-23,840.0573,846.3931,835.0434,841.7894,862201.0
2013-01-22,838.6899,848.3531,835.2257,839.1913,1045717.0
2013-01-21,853.4126,870.4142,837.0034,838.7355,2352883.0
2013-01-18,815.1246,822.9188,807.0567,819.5003,1583444.0
2013-01-17,786.2262,814.1673,784.403,811.0222,1778771.0
2013-01-16,772.5064,793.1089,771.2757,784.3574,1440250.0
2013-01-15,772.324,776.1984,764.0282,771.0933,748954.0
2013-01-14,763.9371,777.6114,763.9371,771.9593,415688.0
2013-01-11,775.3779,778.2495,762.3874,765.0766,501800.0
2013-01-10,780.3918,782.6253,772.1872,774.4663,542843.0
2013-01-09,777.6114,783.2178,773.3268,776.2895,487204.0
2013-01-08,779.4347,782.3062,773.0533,775.1956,604599.0
2013-01-07,787.2746,793.7471,776.3807,779.5713,610380.0
2013-01-04,784.5397,788.095,778.2495,784.6765,682421.0
2013-01-03,773.3723,785.7704,770.3184,784.4941,1219210.0
2013-01-02,770.3184,780.2551,768.4951,772.8254,1029561.0
2013-01-01,770.0905,771.23,765.031,766.3528,676337.0
2012-12-31,767.1278,774.3295,762.6152,764.9398,701870.0
2012-12-28,750.2628,770.3184,749.3512,766.0794,1107566.0
2012-12-27,756.6441,758.1938,743.1066,745.7503,618171.0
2012-12-26,748.9409,762.0683,748.9409,754.8208,597847.0
2012-12-24,752.0861,753.9093,744.0182,747.5279,529598.0
2012-12-21,759.4702,760.3818,747.9837,750.2173,490968.0
2012-12-20,766.3073,766.672,756.6441,763.071,629165.0
2012-12-19,761.5668,767.9482,760.5186,765.1678,573867.0
2012-12-18,761.2022,764.9398,753.0888,757.5102,441328.0
2012-12-17,761.0199,769.27,757.6014,760.1539,676337.0
2012-12-14,760.2906,771.23,755.7325,765.031,744677.0
2012-12-13,759.0144,766.0338,756.7353,759.2879,969779.0
2012-12-12,750.6274,760.1083,747.3456,758.6041,578505.0
2012-12-11,757.5557,763.8915,743.1978,747.1633,498836.0
2012-12-10,760.2906,763.9827,749.3512,754.3195,486169.0
2012-12-07,765.7604,774.1472,756.6441,760.4729,697483.0
2012-12-06,762.1139,769.4068,749.26,767.2645,785575.0
2012-12-05,754.8208,763.0255,747.9837,757.4646,932692.0
2012-12-04,734.1271,752.0861,734.1271,750.9009,1135243.0
2012-12-03,725.3756,735.6769,719.8147,732.6685,604492.0
2012-11-30,726.4695,736.4062,720.6807,723.7346,855892.0
2012-11-29,714.0259,732.0304,713.9804,726.1049,609467.0
2012-11-27,708.5106,718.3561,705.5934,716.7152,482096.0
2012-11-26,705.8214,710.6074,702.7674,705.0465,394634.0
2012-11-23,699.0754,707.2344,699.0298,704.773,525075.0
2012-11-22,703.8158,704.6818,694.6084,698.5284,479847.0
2012-11-21,699.9414,703.7703,693.7424,702.1749,736874.0
2012-11-20,712.7041,712.7041,693.8791,696.8875,660191.0
